source,term_id,term_name,p_value,p_value_raw,fold_enrichment,term_size,intersection_size,intersection,passes_fdr,background_used
DisGeNET,Lysosomal Storage Diseases,Lysosomal Storage Diseases,0.36937239901904945,0.21165574700408385,3.6843881856540084,79,1,MGAM,FALSE,enrichr_default
DisGeNET,Gliosis,Gliosis,0.36937239901904945,0.21165574700408385,3.6843881856540084,79,1,SDHA,FALSE,enrichr_default
DisGeNET,"Polyendocrinopathies, Autoimmune","Polyendocrinopathies, Autoimmune",0.36937239901904945,0.21165574700408385,3.6843881856540084,79,1,C4A,FALSE,enrichr_default
DisGeNET,"Dementia, Vascular","Dementia, Vascular",0.3724061097179122,0.21403015528621255,3.638333333333333,80,1,LPA,FALSE,enrichr_default
DisGeNET,Intestinal Diseases,Intestinal Diseases,0.3724061097179122,0.21403015528621255,3.638333333333333,80,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Vascular lesions,Vascular lesions,0.37485430281091414,0.2163975309139009,3.5934156378600823,81,1,GSTM1,FALSE,enrichr_default
DisGeNET,Fanconi Anemia,Fanconi Anemia,0.37485430281091414,0.2161252288298552,2.0073563218390804,290,2,GSTM1;PRH1,FALSE,enrichr_default
DisGeNET,Migraine Disorders,Migraine Disorders,0.37485430281091414,0.2161252288298552,2.0073563218390804,290,2,C4A;GSTM1,FALSE,enrichr_default
DisGeNET,Salivary Gland Neoplasms,Salivary Gland Neoplasms,0.3772687693191657,0.218757894421617,3.5495934959349595,82,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"Hyperlipidemia, Familial Combined","Hyperlipidemia, Familial Combined",0.3772687693191657,0.218757894421617,3.5495934959349595,82,1,LPA,FALSE,enrichr_default
DisGeNET,Thalassemia,Thalassemia,0.3772687693191657,0.218757894421617,3.5495934959349595,82,1,HBA2,FALSE,enrichr_default
DisGeNET,"Carcinoma, Neuroendocrine","Carcinoma, Neuroendocrine",0.37798728855886554,0.2211112661510016,3.506827309236948,83,1,SDHA,FALSE,enrichr_default
DisGeNET,"Lymphoma, Large-Cell, Follicular","Lymphoma, Large-Cell, Follicular",0.37798728855886554,0.2211112661510016,3.506827309236948,83,1,GSTM1,FALSE,enrichr_default
DisGeNET,Testicular Neoplasms,Testicular Neoplasms,0.37798728855886554,0.2211112661510016,3.506827309236948,83,1,GSTM1,FALSE,enrichr_default
DisGeNET,Paraganglioma,Paraganglioma,0.37798728855886554,0.2211112661510016,3.506827309236948,83,1,SDHA,FALSE,enrichr_default
DisGeNET,Protein Deficiency,Protein Deficiency,0.37798728855886554,0.2211112661510016,3.506827309236948,83,1,C4A,FALSE,enrichr_default
DisGeNET,Pituitary Adenoma,Pituitary Adenoma,0.37798728855886554,0.2205362375840552,1.9800453514739231,294,2,GSTM1;SDHA,FALSE,enrichr_default
DisGeNET,Soft Tissue Neoplasms,Soft Tissue Neoplasms,0.38088635739907634,0.2234576665526605,3.4650793650793648,84,1,MUC4,FALSE,enrichr_default
DisGeNET,Distal muscle weakness,Distal muscle weakness,0.38088635739907634,0.2234576665526605,3.4650793650793648,84,1,TTN,FALSE,enrichr_default
DisGeNET,Increased tendency to bruise,Increased tendency to bruise,0.3837567818741851,0.2257971158935214,3.4243137254901956,85,1,HBA2,FALSE,enrichr_default
DisGeNET,Alcoholic Liver Diseases,Alcoholic Liver Diseases,0.3837567818741851,0.2257971158935214,3.4243137254901956,85,1,GSTM1,FALSE,enrichr_default
DisGeNET,Chronic gastritis,Chronic gastritis,0.3854831195585223,0.22812963437579503,3.3844961240310076,86,1,GSTM1,FALSE,enrichr_default
DisGeNET,Diabetic Neuropathies,Diabetic Neuropathies,0.3854831195585223,0.22812963437579503,3.3844961240310076,86,1,GSTM1,FALSE,enrichr_default
DisGeNET,Distal limb muscle weakness due to peripheral neuropathy,Distal limb muscle weakness due to peripheral neuropathy,0.3854831195585223,0.22812963437579503,3.3844961240310076,86,1,TTN,FALSE,enrichr_default
DisGeNET,Leukoencephalopathies,Leukoencephalopathies,0.3854831195585223,0.22812963437579503,3.3844961240310076,86,1,SDHA,FALSE,enrichr_default
DisGeNET,Generalized muscle weakness,Generalized muscle weakness,0.38662333617328193,0.2304552422279682,3.345593869731801,87,1,TTN,FALSE,enrichr_default
DisGeNET,Multiple tumors,Multiple tumors,0.38662333617328193,0.2304552422279682,3.345593869731801,87,1,GSTM1,FALSE,enrichr_default
DisGeNET,Actinic keratosis,Actinic keratosis,0.38662333617328193,0.2304552422279682,3.345593869731801,87,1,GSTM1,FALSE,enrichr_default
DisGeNET,Adult type dermatomyositis,Adult type dermatomyositis,0.38662333617328193,0.2304552422279682,3.345593869731801,87,1,TTN,FALSE,enrichr_default
DisGeNET,Psoriasis,Psoriasis,0.38662333617328193,0.2299719449213551,1.4233088834555827,818,4,C4A;GSTM1;MUC16;LPA,FALSE,enrichr_default
DisGeNET,Lupus Erythematosus,Lupus Erythematosus,0.3879838168342629,0.23159751320849684,1.9149122807017545,304,2,C4A;PRH1,FALSE,enrichr_default
DisGeNET,Facial muscle weakness of muscles innervated by CN VII,Facial muscle weakness of muscles innervated by CN VII,0.38884209225734245,0.23277395958360125,3.3075757575757576,88,1,TTN,FALSE,enrichr_default
DisGeNET,Iron Overload,Iron Overload,0.38884209225734245,0.23277395958360125,3.3075757575757576,88,1,GSTM1,FALSE,enrichr_default
DisGeNET,Hemophilia A,Hemophilia A,0.3909769764398782,0.23508580645925276,3.2704119850187268,89,1,PRH1,FALSE,enrichr_default
DisGeNET,Osteoarthrosis Deformans,Osteoarthrosis Deformans,0.3909769764398782,0.23508580645925276,3.2704119850187268,89,1,SDHA,FALSE,enrichr_default
DisGeNET,Skin carcinoma,Skin carcinoma,0.3909769764398782,0.2373908029451353,3.234074074074074,90,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Periodontitis, Juvenile","Periodontitis, Juvenile",0.3909769764398782,0.2373908029451353,3.234074074074074,90,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Degenerative disorder,Degenerative disorder,0.3909769764398782,0.2373908029451353,3.234074074074074,90,1,MRGPRX1,FALSE,enrichr_default
DisGeNET,Dehydration,Dehydration,0.3909769764398782,0.2373908029451353,3.234074074074074,90,1,HBA2,FALSE,enrichr_default
DisGeNET,Arthrogryposis,Arthrogryposis,0.3909769764398782,0.2349239262595396,1.8961997828447341,307,2,PRH1;TTN,FALSE,enrichr_default
DisGeNET,Infection caused by Helicobacter pylori,Infection caused by Helicobacter pylori,0.3909769764398782,0.2360334411397089,1.8900432900432902,308,2,GSTM1;MUC5AC,FALSE,enrichr_default
DisGeNET,"Lupus Erythematosus, Discoid","Lupus Erythematosus, Discoid",0.3909769764398782,0.23714329152313396,1.8839266450916936,309,2,C4A;PRH1,FALSE,enrichr_default
DisGeNET,Diabetic Nephropathy,Diabetic Nephropathy,0.3909769764398782,0.23694076531728164,1.5565062388591802,561,3,GSTM1;GRAP;LPA,FALSE,enrichr_default
DisGeNET,Fibroid Tumor,Fibroid Tumor,0.39184664085474474,0.23825346566061337,1.8778494623655915,310,2,GSTM1;MUC16,FALSE,enrichr_default
DisGeNET,Meningitis,Meningitis,0.39201068511461157,0.23968896895883185,3.1985347985347983,91,1,C4A,FALSE,enrichr_default
DisGeNET,Acute Cerebrovascular Accidents,Acute Cerebrovascular Accidents,0.39201068511461157,0.23968896895883185,3.1985347985347983,91,1,LPA,FALSE,enrichr_default
DisGeNET,Prolactinoma,Prolactinoma,0.39201068511461157,0.23968896895883185,3.1985347985347983,91,1,GSTM1,FALSE,enrichr_default
DisGeNET,Amyloidosis,Amyloidosis,0.39201068511461157,0.23969227202567195,1.3976790716286516,833,4,TRPM2;NAT8;LPA;PRH1,FALSE,enrichr_default
DisGeNET,Bell Palsy,Bell Palsy,0.39465036189075725,0.24198032437025083,3.163768115942029,92,1,TTN,FALSE,enrichr_default
DisGeNET,Facial Paresis,Facial Paresis,0.39465036189075725,0.24198032437025083,3.163768115942029,92,1,TTN,FALSE,enrichr_default
DisGeNET,Manic,Manic,0.39507484127281917,0.2442648890533912,3.129749103942652,93,1,TRPM2,FALSE,enrichr_default
DisGeNET,"Liver Cirrhosis, Alcoholic","Liver Cirrhosis, Alcoholic",0.39507484127281917,0.2442648890533912,3.129749103942652,93,1,GSTM1,FALSE,enrichr_default
DisGeNET,Speech Disorders,Speech Disorders,0.39507484127281917,0.2442648890533912,3.129749103942652,93,1,HBA2,FALSE,enrichr_default
DisGeNET,"PARKINSON DISEASE, LATE-ONSET","PARKINSON DISEASE, LATE-ONSET",0.39507484127281917,0.2442648890533912,3.129749103942652,93,1,GSTM1,FALSE,enrichr_default
DisGeNET,Intraepithelial Neoplasia,Intraepithelial Neoplasia,0.39507484127281917,0.2442648890533912,3.129749103942652,93,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Endometrial Carcinoma,Endometrial Carcinoma,0.39507484127281917,0.2442631736718655,1.386031746031746,840,4,GSTM1;MUC16;DDT;MUC4,FALSE,enrichr_default
DisGeNET,Traditional Serrated Adenoma,Traditional Serrated Adenoma,0.3965679692256842,0.24654268283202227,3.09645390070922,94,1,MUC5AC,FALSE,enrichr_default
DisGeNET,airway disease,airway disease,0.3965679692256842,0.24654268283202227,3.09645390070922,94,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Hepatitis,Hepatitis,0.3965679692256842,0.2460327738737915,1.8363827549947425,317,2,GSTM1;DMBT1,FALSE,enrichr_default
DisGeNET,Psychotic Disorders,Psychotic Disorders,0.3965679692256842,0.2460327738737915,1.8363827549947425,317,2,TRPM2;APOBEC3A,FALSE,enrichr_default
DisGeNET,Gastric ulcer,Gastric ulcer,0.39857848478461394,0.2488137253437684,3.063859649122807,95,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Intermittent migraine headaches,Intermittent migraine headaches,0.39857848478461394,0.2488137253437684,3.063859649122807,95,1,C4A,FALSE,enrichr_default
DisGeNET,Limb ischemia,Limb ischemia,0.39857848478461394,0.2488137253437684,3.063859649122807,95,1,PRH1,FALSE,enrichr_default
DisGeNET,Broad forehead,Broad forehead,0.40110829539384885,0.2510780363139976,3.0319444444444446,96,1,HBA2,FALSE,enrichr_default
DisGeNET,IMMUNE SUPPRESSION,IMMUNE SUPPRESSION,0.40110829539384885,0.2510780363139976,3.0319444444444446,96,1,SIGLEC5,FALSE,enrichr_default
DisGeNET,Ovarian Serous Adenocarcinoma,Ovarian Serous Adenocarcinoma,0.40281539804860106,0.2533356353700229,3.0006872852233677,97,1,TTN,FALSE,enrichr_default
DisGeNET,Ductal Breast Carcinoma,Ductal Breast Carcinoma,0.40281539804860106,0.2533356353700229,3.0006872852233677,97,1,MUC4,FALSE,enrichr_default
DisGeNET,Central Serous Chorioretinopathy,Central Serous Chorioretinopathy,0.40281539804860106,0.25558654205816445,2.970068027210884,98,1,GSTM1,FALSE,enrichr_default
DisGeNET,Hypercalcemia,Hypercalcemia,0.40281539804860106,0.25558654205816445,2.970068027210884,98,1,SDHA,FALSE,enrichr_default
DisGeNET,Thrombosis,Thrombosis,0.40281539804860106,0.25558654205816445,2.970068027210884,98,1,LPA,FALSE,enrichr_default
DisGeNET,Barrett Esophagus,Barrett Esophagus,0.40281539804860106,0.2527099512808135,1.8022703818369452,323,2,MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,"Hepatitis, Toxic","Hepatitis, Toxic",0.40281539804860106,0.25493711954825865,1.7911794871794873,325,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Chemical and Drug Induced Liver Injury,Chemical and Drug Induced Liver Injury,0.40281539804860106,0.25493711954825865,1.7911794871794873,325,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Chemically-Induced Liver Toxicity,Chemically-Induced Liver Toxicity,0.40281539804860106,0.25493711954825865,1.7911794871794873,325,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Drug-Induced Acute Liver Injury,Drug-Induced Acute Liver Injury,0.40281539804860106,0.25493711954825865,1.7911794871794873,325,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Leigh Disease,Leigh Disease,0.40283074760506876,0.25783077585673003,2.94006734006734,99,1,SDHA,FALSE,enrichr_default
DisGeNET,Rhinitis,Rhinitis,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Mood swings,Mood swings,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,SDHA,FALSE,enrichr_default
DisGeNET,Myalgia,Myalgia,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,C4A,FALSE,enrichr_default
DisGeNET,Childhood Neuroblastoma,Childhood Neuroblastoma,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,GSTM1,FALSE,enrichr_default
DisGeNET,Neuralgia,Neuralgia,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,LPA,FALSE,enrichr_default
DisGeNET,Oral Cavity Carcinoma,Oral Cavity Carcinoma,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,GSTM1,FALSE,enrichr_default
DisGeNET,Abnormal heart beat,Abnormal heart beat,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,TTN,FALSE,enrichr_default
DisGeNET,ECG abnormality,ECG abnormality,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,TTN,FALSE,enrichr_default
DisGeNET,Rash and Dermatitis Adverse Event Associated with Chemoradiation,Rash and Dermatitis Adverse Event Associated with Chemoradiation,0.40283074760506876,0.26006835626766184,2.9106666666666667,100,1,GSTM1,FALSE,enrichr_default
DisGeNET,Impaired glucose tolerance,Impaired glucose tolerance,0.40283074760506876,0.25605092525641093,1.785685071574642,326,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,"Hepatitis, Drug-Induced","Hepatitis, Drug-Induced",0.40283074760506876,0.2593931004713121,1.7694022289766973,329,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Influenza,Influenza,0.40283074760506876,0.2594932733533552,1.4825127334465196,589,3,DMBT1;KIR2DL1;MUC5AC,FALSE,enrichr_default
DisGeNET,Neuromuscular Diseases,Neuromuscular Diseases,0.40521435798163163,0.262299302604677,2.881848184818482,101,1,TTN,FALSE,enrichr_default
DisGeNET,Xeroderma Pigmentosum,Xeroderma Pigmentosum,0.40521435798163163,0.262299302604677,2.881848184818482,101,1,GSTM1,FALSE,enrichr_default
DisGeNET,Cardiac conduction abnormality,Cardiac conduction abnormality,0.4070396527505787,0.264523634281119,2.85359477124183,102,1,TTN,FALSE,enrichr_default
DisGeNET,Childhood Acute Myeloid Leukemia,Childhood Acute Myeloid Leukemia,0.4070396527505787,0.264523634281119,2.85359477124183,102,1,GSTM1,FALSE,enrichr_default
DisGeNET,Adult Acute Myeloblastic Leukemia,Adult Acute Myeloblastic Leukemia,0.4070396527505787,0.264523634281119,2.85359477124183,102,1,GSTM1,FALSE,enrichr_default
DisGeNET,Severe Sepsis,Severe Sepsis,0.4077730351486062,0.26674137055835384,2.8258899676375404,103,1,PRH1,FALSE,enrichr_default
DisGeNET,Hydrops Fetalis,Hydrops Fetalis,0.4077730351486062,0.26674137055835384,2.8258899676375404,103,1,HBA2,FALSE,enrichr_default
DisGeNET,Electrocardiogram abnormal,Electrocardiogram abnormal,0.4077730351486062,0.26674137055835384,2.8258899676375404,103,1,TTN,FALSE,enrichr_default
DisGeNET,Malignant mesothelioma,Malignant mesothelioma,0.4077730351486062,0.26607991763749983,1.7377114427860696,335,2,GSTM1;MUC16,FALSE,enrichr_default
DisGeNET,Graves Disease,Graves Disease,0.4077730351486062,0.26607991763749983,1.7377114427860696,335,2,C4A;GSTM1,FALSE,enrichr_default
DisGeNET,Virus Diseases,Virus Diseases,0.40826661342988096,0.2674128885574028,1.330590476190476,875,4,GSTM1;SLC6A12;MUC5AC;PRH1,FALSE,enrichr_default
DisGeNET,Acute pancreatitis,Acute pancreatitis,0.4084869174479528,0.2689525306168844,2.798717948717949,104,1,GSTM1,FALSE,enrichr_default
DisGeNET,Xerosis,Xerosis,0.4084869174479528,0.2689525306168844,2.798717948717949,104,1,MGAM,FALSE,enrichr_default
DisGeNET,Electrocardiographic changes,Electrocardiographic changes,0.4084869174479528,0.2689525306168844,2.798717948717949,104,1,TTN,FALSE,enrichr_default
DisGeNET,Blepharoptosis,Blepharoptosis,0.4084869174479528,0.26830928484845246,1.727398615232443,337,2,SDHA;TTN,FALSE,enrichr_default
DisGeNET,Pneumonitis,Pneumonitis,0.4103638006288865,0.27053873107216087,1.7172074729596853,339,2,GSTM1;MUC5AC,FALSE,enrichr_default
DisGeNET,Atrial Premature Complexes,Atrial Premature Complexes,0.41262128871570425,0.2733551988363283,2.7459119496855346,106,1,DMBT1,FALSE,enrichr_default
DisGeNET,Liver diseases,Liver diseases,0.41262128871570425,0.2733354792956824,1.440924092409241,606,3,GSTM1;DMBT1;MUC4,FALSE,enrichr_default
DisGeNET,Malignant tumor of cervix,Malignant tumor of cervix,0.41262128871570425,0.27343648167667506,1.3170437405731523,884,4,GSTM1;DDT;SDHA;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Congestive heart failure,Congestive heart failure,0.41262128871570425,0.27343648167667506,1.3170437405731523,884,4,HBA2;LPA;PRH1;TTN,FALSE,enrichr_default
DisGeNET,Head and Neck Neoplasms,Head and Neck Neoplasms,0.4147368104511609,0.27554674511614274,2.7202492211838005,107,1,GSTM1,FALSE,enrichr_default
DisGeNET,Pleural effusion disorder,Pleural effusion disorder,0.4147368104511609,0.27554674511614274,2.7202492211838005,107,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Severe myopia,Severe myopia,0.4174889961092294,0.277731791604688,2.6950617283950615,108,1,TEX28,FALSE,enrichr_default
DisGeNET,Recurrent tumor,Recurrent tumor,0.4195418675797664,0.2794557273375045,1.6776176753121996,347,2,DMBT1;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Oligospermia,Oligospermia,0.41968633587718446,0.2799103572332033,2.670336391437309,109,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Abortion, Tubal","Abortion, Tubal",0.4202526228901858,0.2820824607956328,2.646060606060606,110,1,MUC4,FALSE,enrichr_default
DisGeNET,Bone Density,Bone Density,0.4202526228901858,0.2820824607956328,2.646060606060606,110,1,MPP7,FALSE,enrichr_default
DisGeNET,Hyperplastic Polyp,Hyperplastic Polyp,0.4202526228901858,0.2820824607956328,2.646060606060606,110,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Congenital myopathy (disorder),Congenital myopathy (disorder),0.4202526228901858,0.2820824607956328,2.646060606060606,110,1,TTN,FALSE,enrichr_default
DisGeNET,Uterine Fibroids,Uterine Fibroids,0.4202526228901858,0.28168439248073124,1.6680038204393506,349,2,GSTM1;MUC16,FALSE,enrichr_default
DisGeNET,Multiple Endocrine Neoplasia Type 1,Multiple Endocrine Neoplasia Type 1,0.42294097844636674,0.28424812129572213,2.6222222222222222,111,1,SDHA,FALSE,enrichr_default
DisGeNET,Bilateral cataracts (disorder),Bilateral cataracts (disorder),0.42346340345299854,0.28640735741654555,2.5988095238095235,112,1,GSTM1,FALSE,enrichr_default
DisGeNET,Glomerulosclerosis (disorder),Glomerulosclerosis (disorder),0.42346340345299854,0.28640735741654555,2.5988095238095235,112,1,SDHA,FALSE,enrichr_default
DisGeNET,"Muscular Dystrophy, Facioscapulohumeral","Muscular Dystrophy, Facioscapulohumeral",0.42346340345299854,0.28640735741654555,2.5988095238095235,112,1,TTN,FALSE,enrichr_default
DisGeNET,Neonatal Hypotonia,Neonatal Hypotonia,0.42346340345299854,0.28640735741654555,2.5988095238095235,112,1,SDHA,FALSE,enrichr_default
DisGeNET,Cleft Palate,Cleft Palate,0.42346340345299854,0.28640735741654555,2.5988095238095235,112,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Adenocarcinoma, Clear Cell","Adenocarcinoma, Clear Cell",0.4255717632705682,0.28856018790506505,2.575811209439528,113,1,MUC16,FALSE,enrichr_default
DisGeNET,Paresis,Paresis,0.4255717632705682,0.28856018790506505,2.575811209439528,113,1,MGAM,FALSE,enrichr_default
DisGeNET,Testicular Germ Cell Tumor,Testicular Germ Cell Tumor,0.4265883025476105,0.2907066314543067,2.553216374269006,114,1,GSTM1,FALSE,enrichr_default
DisGeNET,Urticaria,Urticaria,0.4265883025476105,0.2907066314543067,2.553216374269006,114,1,GSTM1,FALSE,enrichr_default
DisGeNET,Intracranial Aneurysm,Intracranial Aneurysm,0.4265883025476105,0.2907066314543067,2.553216374269006,114,1,LPA,FALSE,enrichr_default
DisGeNET,Dermatomyositis,Dermatomyositis,0.4265883025476105,0.2907066314543067,2.553216374269006,114,1,TTN,FALSE,enrichr_default
DisGeNET,Respiratory Syncytial Virus Infections,Respiratory Syncytial Virus Infections,0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Familial (FPAH),Familial (FPAH),0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,MUC16,FALSE,enrichr_default
DisGeNET,"Organic Mental Disorders, Substance-Induced","Organic Mental Disorders, Substance-Induced",0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,MPP7,FALSE,enrichr_default
DisGeNET,Pancytopenia,Pancytopenia,0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,GSTM1,FALSE,enrichr_default
DisGeNET,Ischemic cardiomyopathy,Ischemic cardiomyopathy,0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,LPA,FALSE,enrichr_default
DisGeNET,Prescription Drug Abuse,Prescription Drug Abuse,0.42962946039341,0.29498043224278536,2.5091954022988507,116,1,MPP7,FALSE,enrichr_default
DisGeNET,Presenile dementia,Presenile dementia,0.430808797476542,0.29615805462734096,1.6081031307550644,362,2,TRPM2;LPA,FALSE,enrichr_default
DisGeNET,"Carcinoma, Small Cell","Carcinoma, Small Cell",0.43165417483492186,0.29710782657296925,2.487749287749288,117,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Anemia, Hemolytic","Anemia, Hemolytic",0.4341970897454846,0.29922890813373704,2.4666666666666663,118,1,HBA2,FALSE,enrichr_default
DisGeNET,Retrognathia,Retrognathia,0.43510908418797445,0.30134369536844346,2.44593837535014,119,1,HBA2,FALSE,enrichr_default
DisGeNET,Increased serum lactate,Increased serum lactate,0.43510908418797445,0.30134369536844346,2.44593837535014,119,1,SDHA,FALSE,enrichr_default
DisGeNET,Von Hippel-Lindau Syndrome,Von Hippel-Lindau Syndrome,0.43510908418797445,0.30134369536844346,2.44593837535014,119,1,SDHA,FALSE,enrichr_default
DisGeNET,Drug Use Disorders,Drug Use Disorders,0.43510908418797445,0.30134369536844346,2.44593837535014,119,1,MPP7,FALSE,enrichr_default
DisGeNET,Precursor B-cell lymphoblastic leukemia,Precursor B-cell lymphoblastic leukemia,0.4351106062397187,0.3017163213207955,1.5861943687556768,367,2,GSTM1;AHRR,FALSE,enrichr_default
DisGeNET,Neurologic Symptoms,Neurologic Symptoms,0.4370756875890564,0.3034522066694303,2.4255555555555555,120,1,UPF3A,FALSE,enrichr_default
DisGeNET,Nephroblastoma,Nephroblastoma,0.438834813473053,0.3050482819530872,1.5733333333333335,370,2,APOBEC3A;TTN,FALSE,enrichr_default
DisGeNET,Polyhydramnios,Polyhydramnios,0.4390236478488717,0.30555446028764344,2.4055096418732784,121,1,HBA2,FALSE,enrichr_default
DisGeNET,Brain Neoplasms,Brain Neoplasms,0.43941901987519816,0.30620488490022346,1.351702786377709,646,3,GSTM1;DMBT1;ACYP2,FALSE,enrichr_default
DisGeNET,Spasmodic movement,Spasmodic movement,0.44286428978498504,0.3097402675780553,2.3663956639566397,123,1,SDHA,FALSE,enrichr_default
DisGeNET,Substance-Related Disorders,Substance-Related Disorders,0.44286428978498504,0.3097402675780553,2.3663956639566397,123,1,MPP7,FALSE,enrichr_default
DisGeNET,Involuntary jerking movements,Involuntary jerking movements,0.44286428978498504,0.3097402675780553,2.3663956639566397,123,1,SDHA,FALSE,enrichr_default
DisGeNET,Hyperthyroidism,Hyperthyroidism,0.44475729255994906,0.3118238575505706,2.3473118279569896,124,1,LPA,FALSE,enrichr_default
DisGeNET,Uterine Cervical Neoplasm,Uterine Cervical Neoplasm,0.44475729255994906,0.3118238575505706,2.3473118279569896,124,1,GSTM1,FALSE,enrichr_default
DisGeNET,Drug-Induced Liver Disease,Drug-Induced Liver Disease,0.4456248469937175,0.3128126594610041,1.5441202475685234,377,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Tetralogy of Fallot,Tetralogy of Fallot,0.4460902652089496,0.3139012626235478,2.328533333333333,125,1,TTN,FALSE,enrichr_default
DisGeNET,Peripheral Arterial Diseases,Peripheral Arterial Diseases,0.4460902652089496,0.3139012626235478,2.328533333333333,125,1,LPA,FALSE,enrichr_default
DisGeNET,Laryngeal Squamous Cell Carcinoma,Laryngeal Squamous Cell Carcinoma,0.44815116231839963,0.3159725007922475,2.31005291005291,126,1,GSTM1,FALSE,enrichr_default
DisGeNET,Sarcoma,Sarcoma,0.44815116231839963,0.31611687453031434,1.327051671732523,658,3,AHRR;SDHA;MUC4,FALSE,enrichr_default
DisGeNET,"Gastritis, Atrophic","Gastritis, Atrophic",0.4496268653471332,0.31803759008331906,2.2918635170603676,127,1,GSTM1,FALSE,enrichr_default
DisGeNET,Childhood asthma,Childhood asthma,0.4496268653471332,0.31803759008331906,2.2918635170603676,127,1,GSTM1,FALSE,enrichr_default
DisGeNET,beta^+^ Thalassemia,beta^+^ Thalassemia,0.4496268653471332,0.3200965484447327,2.2739583333333333,128,1,HBA2,FALSE,enrichr_default
DisGeNET,Biliary Tract Cancer,Biliary Tract Cancer,0.4496268653471332,0.3200965484447327,2.2739583333333333,128,1,MUC4,FALSE,enrichr_default
DisGeNET,Arthralgia,Arthralgia,0.4496268653471332,0.3200965484447327,2.2739583333333333,128,1,C4A,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of larynx,Malignant neoplasm of larynx,0.4496268653471332,0.32214939370302714,2.2563307493540052,129,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Cleft palate, isolated","Cleft palate, isolated",0.4496268653471332,0.32214939370302714,2.2563307493540052,129,1,GSTM1,FALSE,enrichr_default
DisGeNET,Chronic liver disease,Chronic liver disease,0.4496268653471332,0.32214939370302714,2.2563307493540052,129,1,GSTM1,FALSE,enrichr_default
DisGeNET,Endometrial adenocarcinoma,Endometrial adenocarcinoma,0.4496268653471332,0.32214939370302714,2.2563307493540052,129,1,MUC4,FALSE,enrichr_default
DisGeNET,Age related macular degeneration,Age related macular degeneration,0.4496268653471332,0.3183486984370209,1.5239092495636997,382,2,C4A;GSTM1,FALSE,enrichr_default
DisGeNET,Mesothelioma,Mesothelioma,0.4496268653471332,0.3194548098999066,1.5199303742384682,383,2,GSTM1;MUC16,FALSE,enrichr_default
DisGeNET,Mitochondrial Diseases,Mitochondrial Diseases,0.4496268653471332,0.320560538026685,1.5159722222222223,384,2,ATAD3B;SDHA,FALSE,enrichr_default
DisGeNET,Invasive carcinoma of breast,Invasive carcinoma of breast,0.4496268653471332,0.3216658752451139,1.5120346320346318,385,2,ANKRD30A;LPA,FALSE,enrichr_default
DisGeNET,Lyme Disease,Lyme Disease,0.45194486235842185,0.3241961437925486,2.238974358974359,130,1,PRH1,FALSE,enrichr_default
DisGeNET,Disorder of eye,Disorder of eye,0.4542347590762344,0.32623681643701347,2.221882951653944,131,1,GSTM1,FALSE,enrichr_default
DisGeNET,Mouth Neoplasms,Mouth Neoplasms,0.4542347590762344,0.3282714294480748,2.205050505050505,132,1,GSTM1,FALSE,enrichr_default
DisGeNET,Cardiac Arrhythmia,Cardiac Arrhythmia,0.4542347590762344,0.3282714294480748,2.205050505050505,132,1,TTN,FALSE,enrichr_default
