loc_name	new_symbol	description
LOC117976966	NA	choriogonadotropin subunit beta variant 2
LOC117976968	NA	choriogonadotropin subunit beta variant 2
LOC117976971	NA	synaptotagmin-3-like
LOC100991594	ZNF345	zinc finger protein 345
LOC100985404	NA	sialic acid-binding Ig-like lectin 14
LOC129392938	ZNF610	zinc finger protein 610
LOC100971601	ZNF701	zinc finger protein 701
LOC100970246	ZNF83	zinc finger protein 83
LOC103783501	ZNF611	zinc finger protein 611
LOC103786729	ZNF813	zinc finger protein 813
LOC100975466	ZNF701	zinc finger protein 701
LOC100977156	ZNF816	zinc finger protein 816
LOC112437895	NA	large ribosomal subunit protein eL39-like
LOC100974086	ZNF813	zinc finger protein 813
LOC117976915	NA	putative zinc finger protein 137
LOC103787114	ZNF761	zinc finger protein 761
LOC100973790	ZNF525	zinc finger protein 525
LOC117976912	NA	endogenous retrovirus group K member 19 Env polyprotein-like
LOC100988885	NA	oligosaccharyltransferase complex subunit OSTC-like
LOC100991256	NA	leukocyte immunoglobulin-like receptor subfamily B member 3
LOC106634141	NA	leukocyte immunoglobulin-like receptor subfamily B member 3
LOC100994016	NA	killer cell immunoglobulin-like receptor 3DL3
LOC134729565	NA	killer cell immunoglobulin-like receptor 2DL1
LOC134729566	NA	killer cell immunoglobulin-like receptor 2DS1
LOC134729567	NA	killer cell immunoglobulin-like receptor 2DL5A
LOC134728424	NA	killer cell immunoglobulin-like receptor 3DL2
LOC134729568	NA	putative killer cell immunoglobulin-like receptor like protein KIR3DP1
LOC134729569	NA	killer cell immunoglobulin-like receptor 3DL1
LOC134729574	NA	killer cell immunoglobulin-like receptor 2DL4
LOC117977013	NA	killer cell immunoglobulin-like receptor 2DS1
LOC134729571	NA	killer cell immunoglobulin-like receptor 2DL5A
LOC134729572	NA	killer cell immunoglobulin-like receptor 2DL1
LOC100986982	NA	killer cell immunoglobulin-like receptor 3DL2
LOC129394797	NA	ret finger protein-like 4A
LOC129394823	NA	ret finger protein-like 4A
LOC129394798	NA	ret finger protein-like 4A
LOC129394802	NA	ret finger protein-like 4A
LOC134729581	NA	ret finger protein-like 4A
LOC100976621	NA	ret finger protein-like 4A
LOC129394799	NA	ret finger protein-like 4A
LOC134729654	NA	ret finger protein-like 4A
LOC129394800	NA	ret finger protein-like 4A
LOC129394806	NA	ret finger protein-like 4A
LOC129394820	NA	ret finger protein-like 4A
LOC129394821	NA	ret finger protein-like 4A
LOC100989536	NA	ret finger protein-like 4A
LOC129394808	NA	ret finger protein-like 4A
LOC129394818	NA	ret finger protein-like 4A
LOC129394819	NA	ret finger protein-like 4A
LOC117977057	ZNF773	zinc finger protein 773
LOC117976979	NA	chromosome alignment-maintaining phosphoprotein 1-like
LOC134729688	NA	MAM and LDL-receptor class A domain-containing protein 1-like
LOC129394899	NA	phosphoglucomutase-like protein 5
LOC100977196	NA	large ribosomal subunit protein uL11-like
LOC117977286	NA	putative POM121-like protein 1
LOC103784135	NA	protein FAM182B-like
LOC117977171	NA	basic salivary proline-rich protein 4-like
LOC117977147	NA	cyclin-dependent kinase 2-associated protein 2-like
LOC117977268	NA	protein FRG1B-like
LOC103785569	NA	large ribosomal subunit protein uL18
LOC134729675	NA	protein GVQW1-like
LOC100983071	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
LOC106634187	NA	large ribosomal subunit protein uL11-like
LOC117977191	NA	elongation factor 1-alpha 1-like
LOC129394985	NA	ankyrin repeat domain-containing protein 30B-like
LOC129394987	NA	protein fem-1 homolog A-like
LOC103786192	NA	transcription factor BTF3 homolog 4-like
LOC103785200	NA	keratin-associated protein 21-2
LOC117977371	NA	putative per-hexamer repeat protein 5
LOC130541111	NA	Down syndrome critical region protein 9
LOC129394956	NA	Down syndrome critical region protein 4
LOC117977362	NA	keratin-associated protein 10-1
LOC134730134	NA	protein VCF2-like
LOC117977803	NA	histidine-rich glycoprotein-like
LOC100991444	NA	chromatin remodeling regulator CECR2
LOC112438147	NA	protein FAM246C
LOC117978243	NA	breakpoint cluster region protein-like
LOC103782809	PI4KA	phosphatidylinositol 4-kinase alpha-like
LOC117977433	NA	RIMS-binding protein 3A
LOC100986365	PRAMEF20	PRAME family member 20
LOC117978709	NA	ral-GDS-related protein
LOC129395015	NA	glutathione hydrolase 5 proenzyme-like
LOC117978545	NA	sushi domain-containing protein 2-like
LOC134730154	NA	sushi domain-containing protein 2-like
LOC134730081	NA	glutathione hydrolase 5 proenzyme-like
LOC129395163	NA	immunoglobulin lambda-1 light chain-like
LOC100976375	NA	melanoma antigen preferentially expressed in tumors
LOC117978696	NA	putative POM121-like protein 1
LOC117978695	NA	putative POM121-like protein 1
LOC117978698	NA	glutathione hydrolase light chain 1-like
LOC117978697	NA	glutathione hydrolase light chain 1-like
LOC134730083	NA	immunoglobulin lambda-1 light chain-like
LOC100977273	NA	immunoglobulin lambda-1 light chain
LOC100994222	NA	glutathione S-transferase theta-3-like
LOC134730086	NA	D-dopachrome decarboxylase-like
LOC129395036	NA	glutathione S-transferase theta-3-like
LOC117977479	NA	small ribosomal subunit protein eS10-like
LOC134728382	NA	glutathione hydrolase light chain 1-like
LOC129395001	NA	putative POM121-like protein 1
LOC117977384	NA	glutathione hydrolase light chain 1-like
LOC134730088	NA	putative POM121-like protein 1
LOC117977468	NA	putative POM121-like protein 1
LOC100982189	NA	aspartate-rich protein 1-like
LOC134730141	NA	proline-rich protein 36-like
LOC100976751	NA	tyrosine-protein phosphatase non-receptor type substrate 1-like
LOC100976417	NA	putative SEC14-like protein 6
LOC112438160	NA	small ribosomal subunit protein eS17-like
LOC117977447	NA	putative tyrosine-protein phosphatase TPTE
LOC100988273	NA	cytochrome P450 2D6-like
LOC100969627	NA	cytochrome P450 2D6
LOC100969966	NA	proline-rich protein 2-like
LOC100976361	NA	serine hydrolase-like protein
LOC100985019	NA	ribosomal RNA-processing protein 7 homolog A
LOC103785089	NA	cytochrome c oxidase assembly factor 4 homolog, mitochondrial-like
LOC129394905	NA	MAM and LDL-receptor class A domain-containing protein 1-like
LOC100969907	NA	PI-PLC X domain-containing protein 1
LOC117977740	NA	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta
LOC117977949	NA	short stature homeobox protein
LOC100981146	CRLF2	cytokine receptor like factor 2
LOC129395249	NA	granulocyte-macrophage colony-stimulating factor receptor subunit alpha
LOC129395392	NA	interleukin-3 receptor subunit alpha
LOC129395393	NA	histidine-rich glycoprotein-like
LOC117978100	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395342	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395323	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395244	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395366	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395364	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395350	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395371	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395359	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395370	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395373	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395358	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395331	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395305	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395268	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395336	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395266	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395349	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395326	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395360	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC129395329	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC117977892	NA	sperm protein associated with the nucleus on the X chromosome C-like
LOC117978593	VCX	variable charge X-linked-like
LOC117978598	VCX	variable charge X-linked-like
LOC117978111	VCX	variable charge X-linked-like
LOC117978241	VCX	variable charge X-linked-like
LOC117978277	VCX	variable charge X-linked-like
LOC117977723	NA	small ribosomal subunit protein uS5
LOC129395295	NA	hypermethylated in cancer 2 protein
LOC117977613	NA	cyclin-dependent kinases regulatory subunit 1-like
LOC100974881	NA	inosine-5'-monophosphate dehydrogenase 1-like
LOC117974339	NA	protein SSX4
LOC129395422	GAGE2D	G antigen 2D
LOC129395423	GAGE10	G antigen 10-like
LOC129395245	GAGE2D	G antigen 2D
LOC129395252	GAGE2D	G antigen 2D
LOC129395254	GAGE2D	G antigen 2D
LOC129395256	GAGE2D	G antigen 2D
LOC129395261	GAGE2D	G antigen 2D
LOC129395424	GAGE2D	G antigen 2D
LOC129395260	GAGE2D	G antigen 2D
LOC129395267	GAGE2D	G antigen 2D
LOC129395317	GAGE2D	G antigen 2D
LOC129395299	GAGE4	G antigen 4
LOC129395302	GAGE4	G antigen 4
LOC129395301	GAGE4	G antigen 4
LOC129395313	GAGE4	G antigen 4
LOC129395314	GAGE4	G antigen 4
LOC129395320	GAGE4	G antigen 4
LOC100978834	NA	histone H3.3A-like
LOC100980311	NA	X antigen family member 1
LOC100981334	NA	X antigen family member 1
LOC129393040	NA	protein SSX2
LOC129395309	NA	putative G antigen family E member 3
LOC117977552	NA	putative G antigen family E member 3
LOC129395324	NA	putative G antigen family E member 3
LOC117977738	NA	cytochrome c oxidase subunit NDUFA4-like
LOC117977537	NA	doublesex- and mab-3-related transcription factor C1
LOC100975822	NA	protein enabled homolog
LOC117977691	NA	polyadenylate-binding protein 1-like 2
LOC129395400	NA	merozoite surface protein 2-like
LOC100971757	NA	T-complex protein 11-like X-linked protein 2
LOC100987323	NA	serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform
LOC100970694	RHOXF2	rhox homeobox family member 2-like
LOC117977727	RHOXF2	rhox homeobox family member 2
LOC117977849	RHOXF2	rhox homeobox family member 2-like
LOC112438439	NA	cancer/testis antigen 47A
LOC117977602	NA	cancer/testis antigen 47A-like
LOC100974571	CT55	cancer/testis antigen 55-like
LOC100974911	CT55	cancer/testis antigen 55
LOC129395390	NA	melanoma-associated antigen 8-like
LOC117978218	NA	melanoma-associated antigen 9
LOC129395328	NA	melanoma-associated antigen 8
LOC129395206	NA	melanoma-associated antigen 9
LOC129395207	NA	polysialoglycoprotein-like
LOC117978564	NA	melanoma-associated antigen 8
LOC117977714	NA	chondrosarcoma-associated gene 2/3 protein-like
LOC106634358	NA	paraneoplastic antigen-like protein 6B
LOC100971706	NA	putative lung carcinoma-associated protein 10
LOC117977940	NA	medium-wave-sensitive opsin 1
LOC129395218	NA	testis-specific protein TEX28-like
LOC106634364	NA	tubulin beta-8 chain-like
LOC117977588	NA	tubulin beta-8 chain-like
LOC129395355	NA	histone-lysine N-methyltransferase PRDM7
LOC117980851	NA	fibrous sheath CABYR-binding protein-like
LOC117976172	NA	spectrin beta chain, non-erythrocytic 5-like
LOC117977588_1	NA	tubulin beta-8 chain-like
LOC129395355_1	NA	histone-lysine N-methyltransferase PRDM7
LOC129395733	NA	RNA-binding motif protein, Y chromosome, family 1 member F/J
LOC129395550	ARSL	arylsulfatase L-like
LOC129395392_1	NA	interleukin-3 receptor subunit alpha
LOC129395249_1	NA	granulocyte-macrophage colony-stimulating factor receptor subunit alpha
LOC100981146_1	CRLF2	cytokine receptor like factor 2
LOC117977949_1	NA	short stature homeobox protein
LOC117977740_1	NA	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta
LOC100969322_1	NA	putative GTP-binding protein 6
LOC100969907_1	NA	PI-PLC X domain-containing protein 1
